substance,block,coder,trip_id,trip_id_inferred,dose_raw,item_id,item_code,level_1,level_2,level_3,occurrence_count,excerpt_idx,excerpt,source_row
brugmansia,01-10,Noah,Brugmansia_07,False,25 seeds,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,1,0,I'm starting to see flashes of light. I saw tons of sparkles in my vision. Not having any real hallucinations.,945
brugmansia,01-10,Noah,Brugmansia_07,False,25 seeds,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,1,0,"I've been seeing this giant spider run around in circles in my livingroom. Everytime I get near it, it hisses at me. It's started to freak me out.",946
brugmansia,01-10,Noah,Brugmansia_07,False,25 seeds,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,1,0,"I've been seeing this giant spider run around in circles in my livingroom. Everytime I get near it, it hisses at me. It's started to freak me out.",968
brugmansia,01-10,Noah,Brugmansia_07,False,25 seeds,auditory_hallucination_animal_insect,Auditory hallucination | Animal | Insect,Auditory hallucination,Animal,Insect,1,0,"I've been seeing this giant spider run around in circles in my livingroom. Everytime I get near it, it hisses at me. It's started to freak me out.",1003
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,3,0,"I saw what looked like the moon up in the sky, but as I kept staring at it, it dipped low, shot back up, dipped again, and then shot really fast across the sky to the left.",1102
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,3,1,"I began talking to people who weren't there, then waiting for a response after some conversation, not receiving one and then getting mad at myself for talking to people who weren't there.",1102
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,3,2,I tried blowing on logs in the tent to flare up a fire that wasn't there,1102
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,1,0,I started hallucinating these little squiggly lines in a square shape just outside in my peripheral vision,1106
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",1,0,"I 'woke' up at one point to J whispering my name over and over before I could respond. He was sitting up and I yelled 'What man?!' To which he responded ,'I didn't say anything dude.'",1110
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),3,0,"I began talking to people who weren't there, then waiting for a response after some conversation, not receiving one and then getting mad at myself for talking to people who weren't there.",1111
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),3,1,There were really only 3 people in the tent but I kept thinking there about 6 or 7 for some reason.,1111
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),3,2,I thought 2 people came in the tent and started having sex right in front of me. Me and this imaginary person next to me tried to ignore it,1111
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,1,0,I was beginning to realize at this point that I was totally out of my head.,1222
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,amnesia,Amnesia,Amnesia,,,2,0,"From here all chronology goes out the window, and my recollection of the events is hazy.",1228
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,amnesia,Amnesia,Amnesia,,,2,1,I really don't remember most of the night.,1228
brugmansia,01-10,Noah,Brugmansia_08,False,475ml,insight_existential,Insight | Existential,Insight,Existential,,1,0,"I think its important to note that I got this sense of extreme introspection from the experience, like I was shown many things, I just can't remember what they were.",1244
brugmansia,01-10,Noah,Brugmansia_09,False,2 flowers,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,1,0,I also had no depth perception and everything seemed blurry like it had fuzz growing on it.,1257
brugmansia,01-10,Noah,Brugmansia_09,False,2 flowers,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,1,0,At the time I had no idea that the Cheshire cat looking feline in the mirror was myself and I was disturbed that I could not pet it (I tried to for quite some time).,1258
brugmansia,01-10,Noah,Brugmansia_09,False,2 flowers,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",1,0,This happened with other apparitions mainly my parents walking into my room and out but I soon knew these were hallucinations because the door never opened when they came in.,1266
brugmansia,01-10,Noah,Brugmansia_09,False,2 flowers,visual_hallucination_animal_mammal,Visual hallucination | Animal | Mammal,Visual hallucination,Animal,Mammal,1,0,At the time I had no idea that the Cheshire cat looking feline in the mirror was myself and I was disturbed that I could not pet it (I tried to for quite some time).,1277
brugmansia,01-10,Noah,Brugmansia_09,False,2 flowers,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,1,0,I think I was eating food that wasn’t even there,1290
brugmansia,01-10,Noah,Brugmansia_09,False,2 flowers,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,1,0,When I talked to people they said they had no idea what I was talking about.,1379
brugmansia,01-10,Noah,Brugmansia_10,False,,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",1,0,"all of a sudden about 5 or six of my friends walking in, and sat down in various parts of the room, and hung out and talked with me for about 20 minutes.",1422
brugmansia,01-10,Noah,Brugmansia_10,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),2,0,"every now and again I would say 'Be right back' to her, put down the phone, and talk to another person in the room for a few minutes and come back to the phone.",1423
brugmansia,01-10,Noah,Brugmansia_10,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),2,1,I have vague memories of talking to people all afternoon,1423
brugmansia,01-10,Noah,Brugmansia_10,False,,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",2,0,"all of a sudden about 5 or six of my friends walking in, and sat down in various parts of the room, and hung out and talked with me for about 20 minutes.",1457
brugmansia,01-10,Noah,Brugmansia_10,False,,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),2,0,"every now and again I would say 'Be right back' to her, put down the phone, and talk to another person in the room for a few minutes and come back to the phone.",1458
brugmansia,01-10,Noah,Brugmansia_10,False,,auditory_hallucination_human_unknown_persons,Auditory hallucination | Human | Unknown person(s),Auditory hallucination,Human,Unknown person(s),2,1,I have vague memories of talking to people all afternoon,1458
brugmansia,01-10,Noah,Brugmansia_10,False,,amnesia,Amnesia,Amnesia,,,2,0,Keep in mind that these are the only things I remember vividly.,1540
brugmansia,01-10,Noah,Brugmansia_10,False,,amnesia,Amnesia,Amnesia,,,2,1,I have vague memories of talking to people all afternoon,1540
brugmansia,11-20,Alessandra,Brugmansia_11,False,,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,2,0,"I saw my life flash before me and all my friends and relatives waving good-bye, crying and grieving. I was moving down a corridor seeing all this.",12
brugmansia,11-20,Alessandra,Brugmansia_11,False,,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,2,1,"As I moved towards the end of this corridor, I approached a T-Junction. To the left, it was very dark (totally black).To the right of the T-Junction there was light eminating obviously from a very powerful source….The wind sent me flying back and as I was taken back, I returned to consciousness.",12
brugmansia,11-20,Alessandra,Brugmansia_11,False,,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,1,0,T-Junction,14
